,co_genes,SQpro,SQalpha,Sulfo-ED,SQbeta,Sulfo-TK,Sulfo-TAL,Sulfo-EMP,EMP,TK,TAL,ED,Species_rep,Lineage,GenomesWithThisLocus,TotalGenomesInSpecies,GenomeFractionWithLocus
661,"sqwI,sqvD,sqiA,yihV,yihU",0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,True,False,False,False,MGYG000001615,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900548905,4,4,1.0
662,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001615,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900548905,4,4,1.0
663,"sqwI,sqwG,sqvD,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000029,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii,5,105,0.047619047619047616
664,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000003694,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis,2,2899,0.0006898930665746809
665,"sqwI,sqwG,sqvD,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001433,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae,2,57,0.03508771929824561
666,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001766,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1976;s__UMGS1976 sp900556765,3,3,1.0
667,"yihV,yihT,yihS,yihU",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000108,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii,2,73,0.0273972602739726
668,"sqwI,sqwG,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001345,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens,2,408,0.004901960784313725
669,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002470,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis,1,156,0.00641025641025641
670,"sqwI,sqvA,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,True,True,False,MGYG000002720,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000435555,3,1071,0.0028011204481792717
671,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000146,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans,1,147,0.006802721088435374
672,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000204,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000435815,1,105,0.009523809523809525
673,"yihQ,sqvA,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000280,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp003478275,1,77,0.012987012987012988
674,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000877,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900545495,1,148,0.006756756756756757
675,"sqvA,sqvD,squF",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000084,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,1,2168,0.00046125461254612545
676,"sqwI,sqwG,yihS,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000032,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella effluvii,4,150,0.02666666666666667
677,"yihV,sqgA,sqvD,sqiA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002097,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__Firm-11;s__Firm-11 sp900553905,2,11,0.18181818181818182
678,"sqvA,yihU,sedA,sqvD",0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001157,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775,1,143,0.006993006993006993
679,"squF,sqvD,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000500,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900547405,2,28,0.07142857142857142
680,"yihQ,sqvA,yihU,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001029,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335,1,1453,0.0006882312456985547
681,"yihQ,sqwI,sqvD,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003825,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900549645,1,5,0.2
682,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000003656,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,1,957,0.0010449320794148381
683,"sqvD,squF,sqiA,yihV,yihU,sqgA,sqwF",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000069,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum,1,282,0.0035460992907801418
684,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000003675,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900551435,1,10,0.1
685,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000251,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,2,3272,0.0006112469437652812
686,"slaB,yihQ,sqvD,squF,sqiA,yihV",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003456,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900547725,1,60,0.016666666666666666
687,"sqwI,sqvD,yihR,yihS,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000211,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900556215,1,22,0.045454545454545456
688,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000743,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp000434635,1,537,0.00186219739292365
689,"sqvD,sqiK,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001310,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris,1,485,0.002061855670103093
690,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001627,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695,5,206,0.024271844660194174
691,"slaB,sqvD,sqiA,yihR,yihV,sqgA,sedD",1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002949,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__UMGS1251 sp900549995,1,1,1.0
692,"yihV,sedA,sqvD,sqiA",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002949,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__UMGS1251 sp900549995,1,1,1.0
693,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000429,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA7597;s__UBA7597 sp900542935,1,96,0.010416666666666666
694,"sedA,yihR,sqgA,sedD,sedC",1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,MGYG000002331,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio parahaemolyticus,1,185,0.005405405405405406
695,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003992,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__43-108;s__43-108 sp001915545,1,16,0.0625
696,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002057,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835,2,629,0.003179650238473768
697,"sqwI,sqvD,yihR,sqgA,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001313,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii,1,433,0.0023094688221709007
698,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000992,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900547445,1,3,0.3333333333333333
699,"squF,sqvD,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000084,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,3,2168,0.0013837638376383763
700,"sqwI,sqwG,yihS,slaB",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000196,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,1,579,0.0017271157167530224
701,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000222,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp003473295,1,1,1.0
702,"sedA,slaB,squF,sqvD,sqiA,yihV",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004194,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945,1,56,0.017857142857142856
703,"sqwI,sqvD,yihR,sedD,sqwG",0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554545,1,10,0.1
704,"yihQ,sqvA,yihU,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004099,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000433975,1,237,0.004219409282700422
705,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000004879,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_N;s__,1,1,1.0
706,"sqvA,yihS",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000003113,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp001838165,2,8,0.25
707,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004824,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__,1,1,1.0
708,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000991,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS680;s__UMGS680 sp900544525,3,3,1.0
709,"sqvD,sqiK,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000146,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans,1,147,0.006802721088435374
710,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000196,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,1,579,0.0017271157167530224
711,"yihR,sqvA,sqvD,sqiA",0.0,1.0,0.0,1.0,0.0,1.0,0.5,False,False,True,False,MGYG000000084,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,1,2168,0.00046125461254612545
712,"sqvA,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001149,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900554355,1,5,0.2
713,"yihQ,sqvA,yihU,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002771,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900764665,2,2,1.0
714,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000142,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis,1,760,0.0013157894736842105
715,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,2,6001,0.0003332777870354941
716,"sqwI,squF,sqvD,yihR,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002622,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546095,2,9,0.2222222222222222
717,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004431,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965,1,313,0.003194888178913738
718,"sqwI,sqwG,sqvD,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002549,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,2,559,0.0035778175313059034
719,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000175,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes sp000509105,4,9,0.4444444444444444
720,"sqwI,sqwG,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,1,6001,0.00016663889351774705
721,"yihV,sedA,sqvD,sqiA",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000165,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__Extibacter muris,2,5,0.4
722,"yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002538,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,3,986,0.0030425963488843813
723,"yihR,yihV,sqvD,sqiA",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000383,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,1,1,1.0
724,"sqvA,yihU,sedA,sqvD",0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000416,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp900555785,2,6,0.3333333333333333
725,"sqwI,sqvD,yihR,sqgA,yihS,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002549,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,1,559,0.0017889087656529517
726,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000254,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus,1,1620,0.0006172839506172839
727,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002314,d__Bacteria;p__Firmicutes;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus_C;s__Brevibacillus_C massiliensis,1,1,1.0
728,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001627,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695,1,206,0.0048543689320388345
729,"yihQ,sqvD,sqiA,yihU,sqiK,sqwF",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,1,593,0.0016863406408094434
730,"sqvD,sqiK,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001380,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,1,1239,0.0008071025020177562
731,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004323,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__CAG-180 sp000432435,1,2484,0.00040257648953301127
732,"sqwI,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003693,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A,1,977,0.0010235414534288639
733,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003702,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900066775,1,1051,0.0009514747859181732
734,"sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000001402,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus;s__Coprobacillus cateniformis,2,90,0.022222222222222223
735,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000002937,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_G;f__Sporolactobacillaceae;g__Sporolactobacillus;s__Sporolactobacillus sp900543345,1,3,0.3333333333333333
736,"sqwI,sqwG,yihS,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000013,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp902362375,2,37,0.05405405405405406
737,"sqwI,sqvD,yihR,yihV,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.5,False,True,False,False,MGYG000001306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,1,593,0.0016863406408094434
738,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000003215,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp014287635,1,6,0.16666666666666666
739,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002723,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__UMGS911 sp900545935,1,63,0.015873015873015872
740,"sqvA,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000002292,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp003529475,1,473,0.0021141649048625794
741,"yihQ,sqvD,sqiA,yihR,yihV,yihU",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003378,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Chimaeribacter;s__Chimaeribacter arupi,1,1,1.0
742,"yihV,yihT,yihS,yihU",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002500,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae,1,16,0.0625
743,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,1,593,0.0016863406408094434
744,"sqvD,sqwG,sqvA,yihV",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,False,False,True,False,MGYG000001707,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000154245,1,114,0.008771929824561403
745,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002473,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis vadensis,1,37,0.02702702702702703
746,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,1,6001,0.00016663889351774705
747,"slaB,sqvD,squF,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002993,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135,2,443,0.004514672686230248
748,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000001400,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum,1,546,0.0018315018315018315
749,"sqwI,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002209,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__CAG-462;s__,1,1,1.0
750,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002194,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS403;s__UMGS403 sp900540275,1,39,0.02564102564102564
751,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004588,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900317685,1,3,0.3333333333333333
